,Droplet ID,File,Channel,Intensity
25987,12544,Inlet6,4X_FITC_15%,18407.083333333332
25988,12544,Inlet6,Brightfield,5043.0
25989,12545,Inlet6,4X_FITC_15%,16275.9
25990,12545,Inlet6,Brightfield,4857.0
25991,12546,Inlet6,4X_FITC_15%,14953.583333333334
25992,12546,Inlet6,Brightfield,4584.333333333333
25993,12547,Inlet6,4X_FITC_15%,17927.69230769231
25994,12547,Inlet6,Brightfield,5101.2307692307695
25995,12548,Inlet6,4X_FITC_15%,18250.0
25996,12548,Inlet6,Brightfield,5358.636363636364
25997,12549,Inlet6,4X_FITC_15%,18473.5
25998,12549,Inlet6,Brightfield,4893.142857142857
25999,12550,Inlet6,4X_FITC_15%,17913.545454545456
26000,12550,Inlet6,Brightfield,4944.0
26001,12551,Inlet6,4X_FITC_15%,17138.0
26002,12551,Inlet6,Brightfield,5203.25
26003,12552,Inlet6,4X_FITC_15%,17184.18181818182
26004,12552,Inlet6,Brightfield,5189.545454545455
26005,12553,Inlet6,4X_FITC_15%,19033.384615384617
26006,12553,Inlet6,Brightfield,5010.307692307692
26007,12554,Inlet6,4X_FITC_15%,14855.538461538461
26008,12554,Inlet6,Brightfield,4677.923076923077
26009,12555,Inlet6,4X_FITC_15%,15451.416666666666
26010,12555,Inlet6,Brightfield,4599.0
26011,12556,Inlet6,4X_FITC_15%,15992.384615384615
26012,12556,Inlet6,Brightfield,5054.153846153846
26013,12557,Inlet6,4X_FITC_15%,18771.30769230769
26014,12557,Inlet6,Brightfield,5485.0
26015,12558,Inlet6,4X_FITC_15%,16094.23076923077
26016,12558,Inlet6,Brightfield,4791.923076923077
26017,12559,Inlet6,4X_FITC_15%,18774.166666666668
26018,12559,Inlet6,Brightfield,4413.583333333333
26019,12560,Inlet6,4X_FITC_15%,18325.0
26020,12560,Inlet6,Brightfield,4974.416666666667
26021,12561,Inlet6,4X_FITC_15%,19012.214285714286
26022,12561,Inlet6,Brightfield,5307.5
26023,12562,Inlet6,4X_FITC_15%,17245.76923076923
26024,12562,Inlet6,Brightfield,5089.461538461538
26025,12563,Inlet6,4X_FITC_15%,15568.818181818182
26026,12563,Inlet6,Brightfield,4395.818181818182
26027,12564,Inlet6,4X_FITC_15%,15299.583333333334
26028,12564,Inlet6,Brightfield,4434.083333333333
26029,12565,Inlet6,4X_FITC_15%,17347.5
26030,12565,Inlet6,Brightfield,4169.833333333333
26031,12566,Inlet6,4X_FITC_15%,16881.636363636364
26032,12566,Inlet6,Brightfield,4866.0
26033,12567,Inlet6,4X_FITC_15%,19191.69230769231
26034,12567,Inlet6,Brightfield,4717.0
26035,12568,Inlet6,4X_FITC_15%,15207.923076923076
26036,12568,Inlet6,Brightfield,4645.384615384615
26037,12569,Inlet6,4X_FITC_15%,17640.785714285714
26038,12569,Inlet6,Brightfield,4953.357142857143
26039,12570,Inlet6,4X_FITC_15%,18310.833333333332
26040,12570,Inlet6,Brightfield,4873.666666666667
26041,12571,Inlet6,4X_FITC_15%,18727.76923076923
26042,12571,Inlet6,Brightfield,5117.153846153846
26043,12572,Inlet6,4X_FITC_15%,16100.538461538461
26044,12572,Inlet6,Brightfield,4434.538461538462
26045,12573,Inlet6,4X_FITC_15%,17735.75
26046,12573,Inlet6,Brightfield,5078.166666666667
26047,12574,Inlet6,4X_FITC_15%,18509.785714285714
26048,12574,Inlet6,Brightfield,4696.0
26049,12575,Inlet6,4X_FITC_15%,18878.0
26050,12575,Inlet6,Brightfield,5115.571428571428
26051,12576,Inlet6,4X_FITC_15%,14598.461538461539
26052,12576,Inlet6,Brightfield,4515.384615384615
26053,12577,Inlet6,4X_FITC_15%,17591.846153846152
26054,12577,Inlet6,Brightfield,4545.615384615385
26055,12578,Inlet6,4X_FITC_15%,19245.714285714286
26056,12578,Inlet6,Brightfield,4626.357142857143
26057,12579,Inlet6,4X_FITC_15%,14426.181818181818
26058,12579,Inlet6,Brightfield,4458.818181818182
26059,12580,Inlet6,4X_FITC_15%,18507.916666666668
26060,12580,Inlet6,Brightfield,5034.416666666667
26061,12581,Inlet6,4X_FITC_15%,18696.454545454544
26062,12581,Inlet6,Brightfield,5025.363636363636
26063,12582,Inlet6,4X_FITC_15%,16748.153846153848
26064,12582,Inlet6,Brightfield,5007.2307692307695
26065,12583,Inlet6,4X_FITC_15%,17361.583333333332
26066,12583,Inlet6,Brightfield,5082.75
26067,12584,Inlet6,4X_FITC_15%,15056.0
26068,12584,Inlet6,Brightfield,4977.25
26069,12585,Inlet6,4X_FITC_15%,15163.1
26070,12585,Inlet6,Brightfield,4666.3
26071,12586,Inlet6,4X_FITC_15%,17420.083333333332
26072,12586,Inlet6,Brightfield,5177.5
26073,12587,Inlet6,4X_FITC_15%,17327.0
26074,12587,Inlet6,Brightfield,4382.083333333333
26075,12588,Inlet6,4X_FITC_15%,16482.153846153848
26076,12588,Inlet6,Brightfield,4966.307692307692
26077,12589,Inlet6,4X_FITC_15%,17970.85714285714
26078,12589,Inlet6,Brightfield,4944.571428571428
26079,12590,Inlet6,4X_FITC_15%,16935.928571428572
26080,12590,Inlet6,Brightfield,5115.285714285715
26081,12591,Inlet6,4X_FITC_15%,18836.30769230769
26082,12591,Inlet6,Brightfield,4721.153846153846
26083,12592,Inlet6,4X_FITC_15%,19414.909090909092
26084,12592,Inlet6,Brightfield,5104.0
26085,12593,Inlet6,4X_FITC_15%,16594.0
26086,12593,Inlet6,Brightfield,4664.727272727273
26087,12594,Inlet6,4X_FITC_15%,15222.307692307691
26088,12594,Inlet6,Brightfield,3705.153846153846
26089,12595,Inlet6,4X_FITC_15%,15774.09090909091
26090,12595,Inlet6,Brightfield,4501.636363636364
26091,12596,Inlet6,4X_FITC_15%,16732.14285714286
26092,12596,Inlet6,Brightfield,4967.5
26093,12597,Inlet6,4X_FITC_15%,16801.76923076923
26094,12597,Inlet6,Brightfield,4986.307692307692
26095,12598,Inlet6,4X_FITC_15%,17618.14285714286
26096,12598,Inlet6,Brightfield,4465.071428571428
26097,12599,Inlet6,4X_FITC_15%,17940.727272727272
26098,12599,Inlet6,Brightfield,5307.090909090909
26099,12600,Inlet6,4X_FITC_15%,16597.384615384617
26100,12600,Inlet6,Brightfield,4365.615384615385
26101,12601,Inlet6,4X_FITC_15%,17685.076923076922
26102,12601,Inlet6,Brightfield,5265.538461538462
26103,12602,Inlet6,4X_FITC_15%,18782.166666666668
26104,12602,Inlet6,Brightfield,5284.666666666667
26105,12603,Inlet6,4X_FITC_15%,16796.333333333332
26106,12603,Inlet6,Brightfield,4940.083333333333
26107,12604,Inlet6,4X_FITC_15%,16290.615384615385
26108,12604,Inlet6,Brightfield,5029.846153846154
26109,12605,Inlet6,4X_FITC_15%,18077.75
26110,12605,Inlet6,Brightfield,4939.75
26111,12606,Inlet6,4X_FITC_15%,19029.833333333332
26112,12606,Inlet6,Brightfield,5046.083333333333
26113,12607,Inlet6,4X_FITC_15%,15058.5
26114,12607,Inlet6,Brightfield,4370.583333333333
26115,12608,Inlet6,4X_FITC_15%,16008.923076923076
26116,12608,Inlet6,Brightfield,4827.153846153846
26117,12609,Inlet6,4X_FITC_15%,15055.5
26118,12609,Inlet6,Brightfield,4385.583333333333
26119,12610,Inlet6,4X_FITC_15%,16451.916666666668
26120,12610,Inlet6,Brightfield,5026.916666666667
26121,12611,Inlet6,4X_FITC_15%,15902.454545454546
26122,12611,Inlet6,Brightfield,4264.545454545455
26123,12612,Inlet6,4X_FITC_15%,16107.818181818182
26124,12612,Inlet6,Brightfield,4644.181818181818
26125,12613,Inlet6,4X_FITC_15%,18932.076923076922
26126,12613,Inlet6,Brightfield,4666.384615384615
26127,12614,Inlet6,4X_FITC_15%,17842.46153846154
26128,12614,Inlet6,Brightfield,5059.307692307692
26129,12615,Inlet6,4X_FITC_15%,17307.785714285714
26130,12615,Inlet6,Brightfield,5516.571428571428
26131,12616,Inlet6,4X_FITC_15%,18750.333333333332
26132,12616,Inlet6,Brightfield,5448.25
26133,12617,Inlet6,4X_FITC_15%,16558.333333333332
26134,12617,Inlet6,Brightfield,4921.583333333333
26135,12618,Inlet6,4X_FITC_15%,16384.30769230769
26136,12618,Inlet6,Brightfield,4357.615384615385
26137,12619,Inlet6,4X_FITC_15%,14122.615384615385
26138,12619,Inlet6,Brightfield,4165.7692307692305
26139,12620,Inlet6,4X_FITC_15%,19302.928571428572
26140,12620,Inlet6,Brightfield,4856.214285714285
26141,12621,Inlet6,4X_FITC_15%,17272.153846153848
26142,12621,Inlet6,Brightfield,4208.615384615385
26143,12622,Inlet6,4X_FITC_15%,18487.18181818182
26144,12622,Inlet6,Brightfield,4511.545454545455
26145,12623,Inlet6,4X_FITC_15%,15199.846153846154
26146,12623,Inlet6,Brightfield,4414.307692307692
26147,12624,Inlet6,4X_FITC_15%,18238.928571428572
26148,12624,Inlet6,Brightfield,5347.714285714285
26149,12625,Inlet6,4X_FITC_15%,15091.916666666666
26150,12625,Inlet6,Brightfield,4362.25
26151,12626,Inlet6,4X_FITC_15%,15024.076923076924
26152,12626,Inlet6,Brightfield,4652.384615384615
26153,12627,Inlet6,4X_FITC_15%,14708.384615384615
26154,12627,Inlet6,Brightfield,4485.384615384615
26155,12628,Inlet6,4X_FITC_15%,16377.90909090909
26156,12628,Inlet6,Brightfield,5048.363636363636
26157,12629,Inlet6,4X_FITC_15%,17177.14285714286
26158,12629,Inlet6,Brightfield,4684.928571428572
26159,12630,Inlet6,4X_FITC_15%,18109.833333333332
26160,12630,Inlet6,Brightfield,5174.0
26161,12631,Inlet6,4X_FITC_15%,16519.30769230769
26162,12631,Inlet6,Brightfield,5131.384615384615
26163,12632,Inlet6,4X_FITC_15%,17245.846153846152
26164,12632,Inlet6,Brightfield,4911.461538461538
26165,12633,Inlet6,4X_FITC_15%,17840.583333333332
26166,12633,Inlet6,Brightfield,5420.0
26167,12634,Inlet6,4X_FITC_15%,17263.076923076922
26168,12634,Inlet6,Brightfield,5086.7692307692305
26169,12635,Inlet6,4X_FITC_15%,18159.636363636364
26170,12635,Inlet6,Brightfield,5389.636363636364
26171,12636,Inlet6,4X_FITC_15%,16984.727272727272
26172,12636,Inlet6,Brightfield,5202.727272727273
26173,12637,Inlet6,4X_FITC_15%,16380.416666666666
26174,12637,Inlet6,Brightfield,4695.083333333333
26175,12638,Inlet6,4X_FITC_15%,16367.181818181818
26176,12638,Inlet6,Brightfield,4986.090909090909
26177,12639,Inlet6,4X_FITC_15%,16326.5
26178,12639,Inlet6,Brightfield,4823.2
26179,12640,Inlet6,4X_FITC_15%,18153.909090909092
26180,12640,Inlet6,Brightfield,4499.181818181818
26181,12641,Inlet6,4X_FITC_15%,15510.538461538461
26182,12641,Inlet6,Brightfield,5003.846153846154
26183,12642,Inlet6,4X_FITC_15%,16733.916666666668
26184,12642,Inlet6,Brightfield,4978.25
26185,12643,Inlet6,4X_FITC_15%,16221.615384615385
26186,12643,Inlet6,Brightfield,4998.076923076923
26187,12644,Inlet6,4X_FITC_15%,17205.76923076923
26188,12644,Inlet6,Brightfield,5106.538461538462
26189,12645,Inlet6,4X_FITC_15%,17487.615384615383
26190,12645,Inlet6,Brightfield,4376.538461538462
26191,12646,Inlet6,4X_FITC_15%,16439.5
26192,12646,Inlet6,Brightfield,5080.642857142857
26193,12647,Inlet6,4X_FITC_15%,17642.833333333332
26194,12647,Inlet6,Brightfield,4950.916666666667
26195,12648,Inlet6,4X_FITC_15%,16946.846153846152
26196,12648,Inlet6,Brightfield,5550.461538461538
26197,12649,Inlet6,4X_FITC_15%,17039.846153846152
26198,12649,Inlet6,Brightfield,4736.076923076923
26199,12650,Inlet6,4X_FITC_15%,16349.25
26200,12650,Inlet6,Brightfield,4660.75
26201,12651,Inlet6,4X_FITC_15%,18339.333333333332
26202,12651,Inlet6,Brightfield,4728.916666666667
26203,12652,Inlet6,4X_FITC_15%,17088.23076923077
26204,12652,Inlet6,Brightfield,4745.846153846154
26205,12653,Inlet6,4X_FITC_15%,17026.333333333332
26206,12653,Inlet6,Brightfield,4982.083333333333
26207,12654,Inlet6,4X_FITC_15%,17571.923076923078
26208,12654,Inlet6,Brightfield,5131.615384615385
26209,12655,Inlet6,4X_FITC_15%,15196.454545454546
26210,12655,Inlet6,Brightfield,4421.181818181818
26211,12656,Inlet6,4X_FITC_15%,17685.615384615383
26212,12656,Inlet6,Brightfield,5256.846153846154
26213,12657,Inlet6,4X_FITC_15%,18397.363636363636
26214,12657,Inlet6,Brightfield,5018.181818181818
26215,12658,Inlet6,4X_FITC_15%,17691.53846153846
26216,12658,Inlet6,Brightfield,4754.615384615385
26217,12659,Inlet6,4X_FITC_15%,15665.727272727272
26218,12659,Inlet6,Brightfield,4825.727272727273
26219,12660,Inlet6,4X_FITC_15%,16545.923076923078
26220,12660,Inlet6,Brightfield,4770.384615384615
26221,12661,Inlet6,4X_FITC_15%,16368.384615384615
26222,12661,Inlet6,Brightfield,5073.7692307692305
26223,12662,Inlet6,4X_FITC_15%,16858.090909090908
26224,12662,Inlet6,Brightfield,5116.545454545455
26225,12663,Inlet6,4X_FITC_15%,16892.18181818182
26226,12663,Inlet6,Brightfield,4274.454545454545
26227,12664,Inlet6,4X_FITC_15%,16432.23076923077
26228,12664,Inlet6,Brightfield,4956.7692307692305
26229,12665,Inlet6,4X_FITC_15%,17508.18181818182
26230,12665,Inlet6,Brightfield,5217.272727272727
26231,12666,Inlet6,4X_FITC_15%,15196.538461538461
26232,12666,Inlet6,Brightfield,4533.7692307692305
26233,12667,Inlet6,4X_FITC_15%,17032.153846153848
26234,12667,Inlet6,Brightfield,5380.0
26235,12668,Inlet6,4X_FITC_15%,16356.23076923077
26236,12668,Inlet6,Brightfield,4762.153846153846
26237,12669,Inlet6,4X_FITC_15%,16342.076923076924
26238,12669,Inlet6,Brightfield,4719.307692307692
26239,12670,Inlet6,4X_FITC_15%,16053.923076923076
26240,12670,Inlet6,Brightfield,4714.307692307692
26241,12671,Inlet6,4X_FITC_15%,17202.916666666668
26242,12671,Inlet6,Brightfield,4778.5
26243,12672,Inlet6,4X_FITC_15%,17327.090909090908
26244,12672,Inlet6,Brightfield,4878.272727272727
26245,12673,Inlet6,4X_FITC_15%,17936.153846153848
26246,12673,Inlet6,Brightfield,4836.923076923077
26247,12674,Inlet6,4X_FITC_15%,15711.25
26248,12674,Inlet6,Brightfield,5103.5
26249,12675,Inlet6,4X_FITC_15%,17875.923076923078
26250,12675,Inlet6,Brightfield,4736.461538461538
26251,12676,Inlet6,4X_FITC_15%,16677.46153846154
26252,12676,Inlet6,Brightfield,5016.076923076923
26253,12677,Inlet6,4X_FITC_15%,16301.5
26254,12677,Inlet6,Brightfield,4730.583333333333
26255,12678,Inlet6,4X_FITC_15%,16843.69230769231
26256,12678,Inlet6,Brightfield,4914.461538461538
26257,12679,Inlet6,4X_FITC_15%,14204.454545454546
26258,12679,Inlet6,Brightfield,4166.181818181818
26259,12680,Inlet6,4X_FITC_15%,16609.14285714286
26260,12680,Inlet6,Brightfield,4398.428571428572
26261,12681,Inlet6,4X_FITC_15%,16295.833333333334
26262,12681,Inlet6,Brightfield,4932.916666666667
26263,12682,Inlet6,4X_FITC_15%,16424.25
26264,12682,Inlet6,Brightfield,5514.75
26265,12683,Inlet6,4X_FITC_15%,16116.272727272728
26266,12683,Inlet6,Brightfield,5103.181818181818
26267,12684,Inlet6,4X_FITC_15%,16870.53846153846
26268,12684,Inlet6,Brightfield,4781.307692307692
26269,12685,Inlet6,4X_FITC_15%,17539.166666666668
26270,12685,Inlet6,Brightfield,4698.083333333333
26271,12686,Inlet6,4X_FITC_15%,17036.166666666668
26272,12686,Inlet6,Brightfield,5151.666666666667
26273,12687,Inlet6,4X_FITC_15%,16435.545454545456
26274,12687,Inlet6,Brightfield,5077.454545454545
26275,12688,Inlet6,4X_FITC_15%,15928.363636363636
26276,12688,Inlet6,Brightfield,4977.909090909091
26277,12689,Inlet6,4X_FITC_15%,16268.538461538461
26278,12689,Inlet6,Brightfield,4978.923076923077
26279,12690,Inlet6,4X_FITC_15%,16322.083333333334
26280,12690,Inlet6,Brightfield,4936.25
26281,12691,Inlet6,4X_FITC_15%,15396.0
26282,12691,Inlet6,Brightfield,5071.545454545455
26283,12692,Inlet6,4X_FITC_15%,16317.727272727272
26284,12692,Inlet6,Brightfield,5326.545454545455
26285,12693,Inlet6,4X_FITC_15%,17793.76923076923
26286,12693,Inlet6,Brightfield,5026.153846153846
26287,12694,Inlet6,4X_FITC_15%,17292.583333333332
26288,12694,Inlet6,Brightfield,5181.083333333333
26289,12695,Inlet6,4X_FITC_15%,16378.363636363636
26290,12695,Inlet6,Brightfield,4467.454545454545
26291,12696,Inlet6,4X_FITC_15%,16508.0
26292,12696,Inlet6,Brightfield,5143.166666666667
26293,12697,Inlet6,4X_FITC_15%,16428.785714285714
26294,12697,Inlet6,Brightfield,4998.071428571428
26295,12698,Inlet6,4X_FITC_15%,15420.214285714286
26296,12698,Inlet6,Brightfield,4720.142857142857
26297,12699,Inlet6,4X_FITC_15%,2588.923076923077
26298,12699,Inlet6,Brightfield,5250.153846153846
26299,12700,Inlet6,4X_FITC_15%,16780.785714285714
26300,12700,Inlet6,Brightfield,4763.357142857143
26301,12701,Inlet6,4X_FITC_15%,13752.545454545454
26302,12701,Inlet6,Brightfield,4430.454545454545
26303,12702,Inlet6,4X_FITC_15%,16198.833333333334
26304,12702,Inlet6,Brightfield,5138.833333333333
26305,12703,Inlet6,4X_FITC_15%,18854.909090909092
26306,12703,Inlet6,Brightfield,5038.545454545455
26307,12704,Inlet6,4X_FITC_15%,16212.0
26308,12704,Inlet6,Brightfield,4983.7692307692305
26309,12705,Inlet6,4X_FITC_15%,16136.181818181818
26310,12705,Inlet6,Brightfield,4865.454545454545
26311,12706,Inlet6,4X_FITC_15%,16807.46153846154
26312,12706,Inlet6,Brightfield,4725.692307692308
26313,12707,Inlet6,4X_FITC_15%,16634.5
26314,12707,Inlet6,Brightfield,5556.25
26315,12708,Inlet6,4X_FITC_15%,19307.846153846152
26316,12708,Inlet6,Brightfield,5195.2307692307695
26317,12709,Inlet6,4X_FITC_15%,15822.384615384615
26318,12709,Inlet6,Brightfield,4961.615384615385
26319,12710,Inlet6,4X_FITC_15%,17922.846153846152
26320,12710,Inlet6,Brightfield,5497.7692307692305
26321,12711,Inlet6,4X_FITC_15%,17202.76923076923
26322,12711,Inlet6,Brightfield,5170.615384615385
26323,12712,Inlet6,4X_FITC_15%,16788.076923076922
26324,12712,Inlet6,Brightfield,5249.615384615385
26325,12713,Inlet6,4X_FITC_15%,16145.454545454546
26326,12713,Inlet6,Brightfield,4617.545454545455
26327,12714,Inlet6,4X_FITC_15%,14649.5
26328,12714,Inlet6,Brightfield,4677.0
26329,12715,Inlet6,4X_FITC_15%,17434.846153846152
26330,12715,Inlet6,Brightfield,5107.923076923077
26331,12716,Inlet6,4X_FITC_15%,15684.846153846154
26332,12716,Inlet6,Brightfield,4705.615384615385
26333,12717,Inlet6,4X_FITC_15%,15449.07142857143
26334,12717,Inlet6,Brightfield,4831.285714285715
26335,12718,Inlet6,4X_FITC_15%,15773.75
26336,12718,Inlet6,Brightfield,5128.75
26337,12719,Inlet6,4X_FITC_15%,15994.615384615385
26338,12719,Inlet6,Brightfield,4706.2307692307695
26339,12720,Inlet6,4X_FITC_15%,16699.916666666668
26340,12720,Inlet6,Brightfield,5234.25
26341,12721,Inlet6,4X_FITC_15%,15792.785714285714
26342,12721,Inlet6,Brightfield,4625.142857142857
26343,12722,Inlet6,4X_FITC_15%,15746.923076923076
26344,12722,Inlet6,Brightfield,4558.2307692307695
26345,12723,Inlet6,4X_FITC_15%,17483.615384615383
26346,12723,Inlet6,Brightfield,4976.0
26347,12724,Inlet6,4X_FITC_15%,16857.69230769231
26348,12724,Inlet6,Brightfield,4951.461538461538
26349,12725,Inlet6,4X_FITC_15%,17317.0
26350,12725,Inlet6,Brightfield,5287.5
26351,12726,Inlet6,4X_FITC_15%,17095.0
26352,12726,Inlet6,Brightfield,5155.75
26353,12727,Inlet6,4X_FITC_15%,17037.615384615383
26354,12727,Inlet6,Brightfield,5364.461538461538
26355,12728,Inlet6,4X_FITC_15%,15560.714285714286
26356,12728,Inlet6,Brightfield,4148.714285714285
26357,12729,Inlet6,4X_FITC_15%,17536.214285714286
26358,12729,Inlet6,Brightfield,4943.0
26359,12730,Inlet6,4X_FITC_15%,15503.615384615385
26360,12730,Inlet6,Brightfield,5274.2307692307695
26361,12731,Inlet6,4X_FITC_15%,18875.18181818182
26362,12731,Inlet6,Brightfield,4628.636363636364
26363,12732,Inlet6,4X_FITC_15%,17190.0
26364,12732,Inlet6,Brightfield,4464.615384615385
26365,12733,Inlet6,4X_FITC_15%,17185.69230769231
26366,12733,Inlet6,Brightfield,4138.615384615385
26367,12734,Inlet6,4X_FITC_15%,14870.0
26368,12734,Inlet6,Brightfield,4310.0
26369,12735,Inlet6,4X_FITC_15%,14357.692307692309
26370,12735,Inlet6,Brightfield,4642.2307692307695
26371,12736,Inlet6,4X_FITC_15%,17110.46153846154
26372,12736,Inlet6,Brightfield,4980.692307692308
26373,12737,Inlet6,4X_FITC_15%,16686.076923076922
26374,12737,Inlet6,Brightfield,4860.461538461538
26375,12738,Inlet6,4X_FITC_15%,17203.833333333332
26376,12738,Inlet6,Brightfield,4756.5
26377,12739,Inlet6,4X_FITC_15%,16988.46153846154
26378,12739,Inlet6,Brightfield,5124.923076923077
26379,12740,Inlet6,4X_FITC_15%,15549.538461538461
26380,12740,Inlet6,Brightfield,4587.2307692307695
26381,12741,Inlet6,4X_FITC_15%,15256.90909090909
26382,12741,Inlet6,Brightfield,4597.272727272727
26383,12742,Inlet6,4X_FITC_15%,16691.615384615383
26384,12742,Inlet6,Brightfield,5266.384615384615
26385,12743,Inlet6,4X_FITC_15%,16619.30769230769
26386,12743,Inlet6,Brightfield,4931.615384615385
26387,12744,Inlet6,4X_FITC_15%,16721.785714285714
26388,12744,Inlet6,Brightfield,5096.5
26389,12745,Inlet6,4X_FITC_15%,16314.785714285714
26390,12745,Inlet6,Brightfield,4760.5
26391,12746,Inlet6,4X_FITC_15%,16263.214285714286
26392,12746,Inlet6,Brightfield,4643.714285714285
26393,12747,Inlet6,4X_FITC_15%,17339.53846153846
26394,12747,Inlet6,Brightfield,4969.615384615385
26395,12748,Inlet6,4X_FITC_15%,16075.846153846154
26396,12748,Inlet6,Brightfield,4486.153846153846
26397,12749,Inlet6,4X_FITC_15%,15747.0
26398,12749,Inlet6,Brightfield,5090.5
26399,12750,Inlet6,4X_FITC_15%,16990.53846153846
26400,12750,Inlet6,Brightfield,4818.7692307692305
26401,12751,Inlet6,4X_FITC_15%,18235.333333333332
26402,12751,Inlet6,Brightfield,4819.416666666667
26403,12752,Inlet6,4X_FITC_15%,2393.3076923076924
26404,12752,Inlet6,Brightfield,4808.692307692308
26405,12753,Inlet6,4X_FITC_15%,16641.090909090908
26406,12753,Inlet6,Brightfield,4973.818181818182
26407,12754,Inlet6,4X_FITC_15%,14601.90909090909
26408,12754,Inlet6,Brightfield,4394.909090909091
26409,12755,Inlet6,4X_FITC_15%,14313.538461538461
26410,12755,Inlet6,Brightfield,4569.2307692307695
26411,12756,Inlet6,4X_FITC_15%,16813.714285714286
26412,12756,Inlet6,Brightfield,5191.928571428572
26413,12757,Inlet6,4X_FITC_15%,16405.846153846152
26414,12757,Inlet6,Brightfield,5008.615384615385
26415,12758,Inlet6,4X_FITC_15%,15981.916666666666
26416,12758,Inlet6,Brightfield,4817.75
26417,12759,Inlet6,4X_FITC_15%,17738.53846153846
26418,12759,Inlet6,Brightfield,5009.307692307692
26419,12760,Inlet6,4X_FITC_15%,15389.357142857143
26420,12760,Inlet6,Brightfield,4317.0
26421,12761,Inlet6,4X_FITC_15%,15391.363636363636
26422,12761,Inlet6,Brightfield,4790.0
26423,12762,Inlet6,4X_FITC_15%,16198.92857142857
