Raw Data 		Experiment - JMM_ScreenSeq_CellFree_10_7_2022 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	618-660	
A1	Sample 1	2	2	1	270860	59.94	0.78	0.41
A1	Sample 1	2	2	2	343640	59.91	0.79	0.42
A1	Sample 1	2	2	3	416440	59.91	0.80	0.42
A1	Sample 1	2	2	4	489230	59.94	0.79	0.41
A1	Sample 1	2	2	5	561930	59.94	0.80	0.42
A1	Sample 1	2	2	6	634650	59.94	0.80	0.42
A1	Sample 1	2	2	7	707430	59.94	0.81	0.42
A1	Sample 1	2	2	8	780150	59.94	0.80	0.42
A1	Sample 1	2	2	9	852940	59.94	0.80	0.42
A1	Sample 1	2	2	10	925740	59.91	0.81	0.42
A1	Sample 1	2	2	11	998530	59.91	0.81	0.42
A1	Sample 1	2	2	12	1071250	59.91	0.82	0.42
A1	Sample 1	2	2	13	1144050	59.94	0.81	0.42
A1	Sample 1	2	2	14	1216830	59.94	0.81	0.41
A1	Sample 1	2	2	15	1289540	59.94	0.81	0.42
A1	Sample 1	2	2	16	1362250	59.94	0.81	0.42
A1	Sample 1	2	2	17	1435030	59.94	0.82	0.41
A2	Sample 2	2	2	1	270860	59.94	1.13	0.22
A2	Sample 2	2	2	2	343640	59.91	1.10	0.21
A2	Sample 2	2	2	3	416440	59.91	1.09	0.21
A2	Sample 2	2	2	4	489230	59.94	1.08	0.21
A2	Sample 2	2	2	5	561930	59.94	1.09	0.22
A2	Sample 2	2	2	6	634650	59.94	1.08	0.21
A2	Sample 2	2	2	7	707430	59.94	1.09	0.21
A2	Sample 2	2	2	8	780150	59.94	1.08	0.21
A2	Sample 2	2	2	9	852940	59.94	1.08	0.21
A2	Sample 2	2	2	10	925740	59.91	1.08	0.21
A2	Sample 2	2	2	11	998530	59.91	1.07	0.21
A2	Sample 2	2	2	12	1071250	59.91	1.08	0.21
A2	Sample 2	2	2	13	1144050	59.94	1.09	0.21
A2	Sample 2	2	2	14	1216830	59.94	1.07	0.21
A2	Sample 2	2	2	15	1289540	59.94	1.08	0.21
A2	Sample 2	2	2	16	1362250	59.94	1.08	0.21
A2	Sample 2	2	2	17	1435030	59.94	1.07	0.21
A3	Sample 3	2	2	1	270860	59.94	0.49	0.22
A3	Sample 3	2	2	2	343640	59.91	0.50	0.22
A3	Sample 3	2	2	3	416440	59.91	0.49	0.22
A3	Sample 3	2	2	4	489230	59.94	0.50	0.22
A3	Sample 3	2	2	5	561930	59.94	0.50	0.22
A3	Sample 3	2	2	6	634650	59.94	0.51	0.22
A3	Sample 3	2	2	7	707430	59.94	0.50	0.22
A3	Sample 3	2	2	8	780150	59.94	0.50	0.22
A3	Sample 3	2	2	9	852940	59.94	0.50	0.22
A3	Sample 3	2	2	10	925740	59.91	0.50	0.22
A3	Sample 3	2	2	11	998530	59.91	0.51	0.21
A3	Sample 3	2	2	12	1071250	59.91	0.50	0.22
A3	Sample 3	2	2	13	1144050	59.94	0.50	0.22
A3	Sample 3	2	2	14	1216830	59.94	0.51	0.22
A3	Sample 3	2	2	15	1289540	59.94	0.51	0.22
A3	Sample 3	2	2	16	1362250	59.94	0.51	0.22
A3	Sample 3	2	2	17	1435030	59.94	0.50	0.22
A4	Sample 4	2	2	1	270860	59.94	0.28	0.12
A4	Sample 4	2	2	2	343640	59.91	0.28	0.13
A4	Sample 4	2	2	3	416440	59.91	0.28	0.13
A4	Sample 4	2	2	4	489230	59.94	0.28	0.13
A4	Sample 4	2	2	5	561930	59.94	0.29	0.13
A4	Sample 4	2	2	6	634650	59.94	0.29	0.13
A4	Sample 4	2	2	7	707430	59.94	0.29	0.13
A4	Sample 4	2	2	8	780150	59.94	0.29	0.13
A4	Sample 4	2	2	9	852940	59.94	0.29	0.13
A4	Sample 4	2	2	10	925740	59.91	0.29	0.13
A4	Sample 4	2	2	11	998530	59.91	0.29	0.13
A4	Sample 4	2	2	12	1071250	59.91	0.29	0.13
A4	Sample 4	2	2	13	1144050	59.94	0.29	0.13
A4	Sample 4	2	2	14	1216830	59.94	0.29	0.13
A4	Sample 4	2	2	15	1289540	59.94	0.29	0.13
A4	Sample 4	2	2	16	1362250	59.94	0.29	0.13
A4	Sample 4	2	2	17	1435030	59.94	0.29	0.13
A5	Sample 5	2	2	1	270860	59.94	0.22	0.18
A5	Sample 5	2	2	2	343640	59.91	0.22	0.18
A5	Sample 5	2	2	3	416440	59.91	0.22	0.18
A5	Sample 5	2	2	4	489230	59.94	0.22	0.18
A5	Sample 5	2	2	5	561930	59.94	0.22	0.18
A5	Sample 5	2	2	6	634650	59.94	0.22	0.18
A5	Sample 5	2	2	7	707430	59.94	0.22	0.18
A5	Sample 5	2	2	8	780150	59.94	0.23	0.18
A5	Sample 5	2	2	9	852940	59.94	0.22	0.18
A5	Sample 5	2	2	10	925740	59.91	0.22	0.19
A5	Sample 5	2	2	11	998530	59.91	0.22	0.18
A5	Sample 5	2	2	12	1071250	59.91	0.22	0.18
A5	Sample 5	2	2	13	1144050	59.94	0.23	0.19
A5	Sample 5	2	2	14	1216830	59.94	0.23	0.19
A5	Sample 5	2	2	15	1289540	59.94	0.23	0.18
A5	Sample 5	2	2	16	1362250	59.94	0.22	0.18
A5	Sample 5	2	2	17	1435030	59.94	0.22	0.18
A6	Sample 6	2	2	1	270860	59.94	0.24	0.05
A6	Sample 6	2	2	2	343640	59.91	0.24	0.05
A6	Sample 6	2	2	3	416440	59.91	0.23	0.05
A6	Sample 6	2	2	4	489230	59.94	0.23	0.04
A6	Sample 6	2	2	5	561930	59.94	0.24	0.05
A6	Sample 6	2	2	6	634650	59.94	0.24	0.05
A6	Sample 6	2	2	7	707430	59.94	0.25	0.05
A6	Sample 6	2	2	8	780150	59.94	0.24	0.05
A6	Sample 6	2	2	9	852940	59.94	0.24	0.05
A6	Sample 6	2	2	10	925740	59.91	0.24	0.05
A6	Sample 6	2	2	11	998530	59.91	0.24	0.05
A6	Sample 6	2	2	12	1071250	59.91	0.24	0.05
A6	Sample 6	2	2	13	1144050	59.94	0.24	0.05
A6	Sample 6	2	2	14	1216830	59.94	0.25	0.05
A6	Sample 6	2	2	15	1289540	59.94	0.24	0.05
A6	Sample 6	2	2	16	1362250	59.94	0.24	0.05
A6	Sample 6	2	2	17	1435030	59.94	0.24	0.05
A7	Sample 7	2	2	1	270860	59.94	0.23	0.06
A7	Sample 7	2	2	2	343640	59.91	0.23	0.06
A7	Sample 7	2	2	3	416440	59.91	0.23	0.06
A7	Sample 7	2	2	4	489230	59.94	0.23	0.06
A7	Sample 7	2	2	5	561930	59.94	0.24	0.06
A7	Sample 7	2	2	6	634650	59.94	0.24	0.06
A7	Sample 7	2	2	7	707430	59.94	0.24	0.06
A7	Sample 7	2	2	8	780150	59.94	0.24	0.06
A7	Sample 7	2	2	9	852940	59.94	0.24	0.06
A7	Sample 7	2	2	10	925740	59.91	0.24	0.06
A7	Sample 7	2	2	11	998530	59.91	0.23	0.06
A7	Sample 7	2	2	12	1071250	59.91	0.24	0.06
A7	Sample 7	2	2	13	1144050	59.94	0.24	0.06
A7	Sample 7	2	2	14	1216830	59.94	0.25	0.06
A7	Sample 7	2	2	15	1289540	59.94	0.24	0.06
A7	Sample 7	2	2	16	1362250	59.94	0.24	0.06
A7	Sample 7	2	2	17	1435030	59.94	0.24	0.06
A8	Sample 8	2	2	1	270860	59.94	0.32	0.05
A8	Sample 8	2	2	2	343640	59.91	0.32	0.06
A8	Sample 8	2	2	3	416440	59.91	0.33	0.05
A8	Sample 8	2	2	4	489230	59.94	0.32	0.05
A8	Sample 8	2	2	5	561930	59.94	0.33	0.05
A8	Sample 8	2	2	6	634650	59.94	0.33	0.05
A8	Sample 8	2	2	7	707430	59.94	0.33	0.05
A8	Sample 8	2	2	8	780150	59.94	0.33	0.05
A8	Sample 8	2	2	9	852940	59.94	0.33	0.05
A8	Sample 8	2	2	10	925740	59.91	0.33	0.05
A8	Sample 8	2	2	11	998530	59.91	0.34	0.05
A8	Sample 8	2	2	12	1071250	59.91	0.34	0.06
A8	Sample 8	2	2	13	1144050	59.94	0.34	0.06
A8	Sample 8	2	2	14	1216830	59.94	0.34	0.06
A8	Sample 8	2	2	15	1289540	59.94	0.33	0.05
A8	Sample 8	2	2	16	1362250	59.94	0.33	0.06
A8	Sample 8	2	2	17	1435030	59.94	0.34	0.05
A9	Sample 9	2	2	1	270860	59.94	0.45	0.12
A9	Sample 9	2	2	2	343640	59.91	0.45	0.12
A9	Sample 9	2	2	3	416440	59.91	0.45	0.12
A9	Sample 9	2	2	4	489230	59.94	0.45	0.12
A9	Sample 9	2	2	5	561930	59.94	0.45	0.12
A9	Sample 9	2	2	6	634650	59.94	0.45	0.12
A9	Sample 9	2	2	7	707430	59.94	0.46	0.12
A9	Sample 9	2	2	8	780150	59.94	0.45	0.12
A9	Sample 9	2	2	9	852940	59.94	0.45	0.12
A9	Sample 9	2	2	10	925740	59.91	0.45	0.12
A9	Sample 9	2	2	11	998530	59.91	0.45	0.12
A9	Sample 9	2	2	12	1071250	59.91	0.46	0.12
A9	Sample 9	2	2	13	1144050	59.94	0.46	0.12
A9	Sample 9	2	2	14	1216830	59.94	0.46	0.12
A9	Sample 9	2	2	15	1289540	59.94	0.46	0.12
A9	Sample 9	2	2	16	1362250	59.94	0.46	0.12
A9	Sample 9	2	2	17	1435030	59.94	0.46	0.12
A10	Sample 10	2	2	1	270860	59.94	0.65	0.10
A10	Sample 10	2	2	2	343640	59.91	0.65	0.10
A10	Sample 10	2	2	3	416440	59.91	0.65	0.10
A10	Sample 10	2	2	4	489230	59.94	0.65	0.11
A10	Sample 10	2	2	5	561930	59.94	0.65	0.11
A10	Sample 10	2	2	6	634650	59.94	0.65	0.10
A10	Sample 10	2	2	7	707430	59.94	0.65	0.11
A10	Sample 10	2	2	8	780150	59.94	0.66	0.11
A10	Sample 10	2	2	9	852940	59.94	0.66	0.10
A10	Sample 10	2	2	10	925740	59.91	0.65	0.11
A10	Sample 10	2	2	11	998530	59.91	0.66	0.11
A10	Sample 10	2	2	12	1071250	59.91	0.66	0.11
A10	Sample 10	2	2	13	1144050	59.94	0.66	0.11
A10	Sample 10	2	2	14	1216830	59.94	0.67	0.11
A10	Sample 10	2	2	15	1289540	59.94	0.67	0.11
A10	Sample 10	2	2	16	1362250	59.94	0.67	0.11
A10	Sample 10	2	2	17	1435030	59.94	0.66	0.10
A11	Sample 11	2	2	1	270860	59.94	1.09	0.18
A11	Sample 11	2	2	2	343640	59.91	1.09	0.18
A11	Sample 11	2	2	3	416440	59.91	1.10	0.18
A11	Sample 11	2	2	4	489230	59.94	1.10	0.17
A11	Sample 11	2	2	5	561930	59.94	1.10	0.18
A11	Sample 11	2	2	6	634650	59.94	1.11	0.18
A11	Sample 11	2	2	7	707430	59.94	1.11	0.18
A11	Sample 11	2	2	8	780150	59.94	1.11	0.18
A11	Sample 11	2	2	9	852940	59.94	1.10	0.18
A11	Sample 11	2	2	10	925740	59.91	1.10	0.18
A11	Sample 11	2	2	11	998530	59.91	1.11	0.18
A11	Sample 11	2	2	12	1071250	59.91	1.12	0.18
A11	Sample 11	2	2	13	1144050	59.94	1.11	0.18
A11	Sample 11	2	2	14	1216830	59.94	1.11	0.18
A11	Sample 11	2	2	15	1289540	59.94	1.11	0.18
A11	Sample 11	2	2	16	1362250	59.94	1.12	0.18
A11	Sample 11	2	2	17	1435030	59.94	1.12	0.18
A12	Sample 12	2	2	1	270860	59.94	0.53	0.13
A12	Sample 12	2	2	2	343640	59.91	0.54	0.14
A12	Sample 12	2	2	3	416440	59.91	0.54	0.14
A12	Sample 12	2	2	4	489230	59.94	0.54	0.14
A12	Sample 12	2	2	5	561930	59.94	0.54	0.14
A12	Sample 12	2	2	6	634650	59.94	0.54	0.14
A12	Sample 12	2	2	7	707430	59.94	0.55	0.14
A12	Sample 12	2	2	8	780150	59.94	0.55	0.14
A12	Sample 12	2	2	9	852940	59.94	0.54	0.14
A12	Sample 12	2	2	10	925740	59.91	0.54	0.14
A12	Sample 12	2	2	11	998530	59.91	0.55	0.14
A12	Sample 12	2	2	12	1071250	59.91	0.55	0.14
A12	Sample 12	2	2	13	1144050	59.94	0.55	0.14
A12	Sample 12	2	2	14	1216830	59.94	0.55	0.14
A12	Sample 12	2	2	15	1289540	59.94	0.54	0.14
A12	Sample 12	2	2	16	1362250	59.94	0.55	0.14
A12	Sample 12	2	2	17	1435030	59.94	0.55	0.14
B1	Sample 13	2	2	1	270860	59.94	0.75	0.29
B1	Sample 13	2	2	2	343640	59.91	0.76	0.29
B1	Sample 13	2	2	3	416440	59.91	0.76	0.29
B1	Sample 13	2	2	4	489230	59.94	0.76	0.29
B1	Sample 13	2	2	5	561930	59.94	0.76	0.29
B1	Sample 13	2	2	6	634650	59.94	0.76	0.29
B1	Sample 13	2	2	7	707430	59.94	0.77	0.29
B1	Sample 13	2	2	8	780150	59.94	0.76	0.29
B1	Sample 13	2	2	9	852940	59.94	0.77	0.29
B1	Sample 13	2	2	10	925740	59.91	0.77	0.29
B1	Sample 13	2	2	11	998530	59.91	0.77	0.29
B1	Sample 13	2	2	12	1071250	59.91	0.77	0.30
B1	Sample 13	2	2	13	1144050	59.94	0.77	0.29
B1	Sample 13	2	2	14	1216830	59.94	0.78	0.30
B1	Sample 13	2	2	15	1289540	59.94	0.78	0.29
B1	Sample 13	2	2	16	1362250	59.94	0.78	0.29
B1	Sample 13	2	2	17	1435030	59.94	0.77	0.29
B2	Sample 14	2	2	1	270860	59.94	0.60	0.09
B2	Sample 14	2	2	2	343640	59.91	0.61	0.09
B2	Sample 14	2	2	3	416440	59.91	0.61	0.09
B2	Sample 14	2	2	4	489230	59.94	0.61	0.09
B2	Sample 14	2	2	5	561930	59.94	0.62	0.09
B2	Sample 14	2	2	6	634650	59.94	0.62	0.09
B2	Sample 14	2	2	7	707430	59.94	0.62	0.09
B2	Sample 14	2	2	8	780150	59.94	0.62	0.09
B2	Sample 14	2	2	9	852940	59.94	0.62	0.09
B2	Sample 14	2	2	10	925740	59.91	0.63	0.09
B2	Sample 14	2	2	11	998530	59.91	0.63	0.09
B2	Sample 14	2	2	12	1071250	59.91	0.63	0.09
B2	Sample 14	2	2	13	1144050	59.94	0.63	0.09
B2	Sample 14	2	2	14	1216830	59.94	0.64	0.10
B2	Sample 14	2	2	15	1289540	59.94	0.62	0.09
B2	Sample 14	2	2	16	1362250	59.94	0.63	0.09
B2	Sample 14	2	2	17	1435030	59.94	0.63	0.09
B3	Sample 15	2	2	1	270860	59.94	0.65	0.71
B3	Sample 15	2	2	2	343640	59.91	0.66	0.72
B3	Sample 15	2	2	3	416440	59.91	0.66	0.72
B3	Sample 15	2	2	4	489230	59.94	0.66	0.72
B3	Sample 15	2	2	5	561930	59.94	0.67	0.72
B3	Sample 15	2	2	6	634650	59.94	0.67	0.73
B3	Sample 15	2	2	7	707430	59.94	0.68	0.73
B3	Sample 15	2	2	8	780150	59.94	0.68	0.73
B3	Sample 15	2	2	9	852940	59.94	0.68	0.74
B3	Sample 15	2	2	10	925740	59.91	0.68	0.74
B3	Sample 15	2	2	11	998530	59.91	0.68	0.74
B3	Sample 15	2	2	12	1071250	59.91	0.68	0.75
B3	Sample 15	2	2	13	1144050	59.94	0.69	0.74
B3	Sample 15	2	2	14	1216830	59.94	0.69	0.75
B3	Sample 15	2	2	15	1289540	59.94	0.69	0.75
B3	Sample 15	2	2	16	1362250	59.94	0.68	0.75
B3	Sample 15	2	2	17	1435030	59.94	0.69	0.75
B4	Sample 16	2	2	1	270860	59.94	0.59	0.58
B4	Sample 16	2	2	2	343640	59.91	0.60	0.59
B4	Sample 16	2	2	3	416440	59.91	0.60	0.59
B4	Sample 16	2	2	4	489230	59.94	0.60	0.59
B4	Sample 16	2	2	5	561930	59.94	0.62	0.59
B4	Sample 16	2	2	6	634650	59.94	0.62	0.60
B4	Sample 16	2	2	7	707430	59.94	0.61	0.59
B4	Sample 16	2	2	8	780150	59.94	0.62	0.60
B4	Sample 16	2	2	9	852940	59.94	0.62	0.60
B4	Sample 16	2	2	10	925740	59.91	0.62	0.60
B4	Sample 16	2	2	11	998530	59.91	0.62	0.60
B4	Sample 16	2	2	12	1071250	59.91	0.62	0.60
B4	Sample 16	2	2	13	1144050	59.94	0.62	0.60
B4	Sample 16	2	2	14	1216830	59.94	0.63	0.61
B4	Sample 16	2	2	15	1289540	59.94	0.62	0.61
B4	Sample 16	2	2	16	1362250	59.94	0.63	0.60
B4	Sample 16	2	2	17	1435030	59.94	0.63	0.61
B5	Sample 17	2	2	1	270860	59.94	0.52	0.33
B5	Sample 17	2	2	2	343640	59.91	0.52	0.34
B5	Sample 17	2	2	3	416440	59.91	0.53	0.34
B5	Sample 17	2	2	4	489230	59.94	0.52	0.34
B5	Sample 17	2	2	5	561930	59.94	0.53	0.34
B5	Sample 17	2	2	6	634650	59.94	0.54	0.34
B5	Sample 17	2	2	7	707430	59.94	0.54	0.35
B5	Sample 17	2	2	8	780150	59.94	0.55	0.34
B5	Sample 17	2	2	9	852940	59.94	0.54	0.34
B5	Sample 17	2	2	10	925740	59.91	0.55	0.35
B5	Sample 17	2	2	11	998530	59.91	0.55	0.34
B5	Sample 17	2	2	12	1071250	59.91	0.55	0.35
B5	Sample 17	2	2	13	1144050	59.94	0.55	0.35
B5	Sample 17	2	2	14	1216830	59.94	0.55	0.34
B5	Sample 17	2	2	15	1289540	59.94	0.55	0.34
B5	Sample 17	2	2	16	1362250	59.94	0.55	0.35
B5	Sample 17	2	2	17	1435030	59.94	0.55	0.34
B6	Sample 18	2	2	1	270860	59.94	0.35	0.28
B6	Sample 18	2	2	2	343640	59.91	0.36	0.29
B6	Sample 18	2	2	3	416440	59.91	0.37	0.29
B6	Sample 18	2	2	4	489230	59.94	0.36	0.30
B6	Sample 18	2	2	5	561930	59.94	0.37	0.29
B6	Sample 18	2	2	6	634650	59.94	0.38	0.30
B6	Sample 18	2	2	7	707430	59.94	0.38	0.30
B6	Sample 18	2	2	8	780150	59.94	0.37	0.30
B6	Sample 18	2	2	9	852940	59.94	0.37	0.30
B6	Sample 18	2	2	10	925740	59.91	0.37	0.30
B6	Sample 18	2	2	11	998530	59.91	0.38	0.30
B6	Sample 18	2	2	12	1071250	59.91	0.37	0.30
B6	Sample 18	2	2	13	1144050	59.94	0.38	0.30
B6	Sample 18	2	2	14	1216830	59.94	0.38	0.31
B6	Sample 18	2	2	15	1289540	59.94	0.38	0.30
B6	Sample 18	2	2	16	1362250	59.94	0.38	0.30
B6	Sample 18	2	2	17	1435030	59.94	0.38	0.30
B7	Sample 19	2	2	1	270860	59.94	0.37	0.42
B7	Sample 19	2	2	2	343640	59.91	0.37	0.42
B7	Sample 19	2	2	3	416440	59.91	0.37	0.43
B7	Sample 19	2	2	4	489230	59.94	0.37	0.43
B7	Sample 19	2	2	5	561930	59.94	0.37	0.43
B7	Sample 19	2	2	6	634650	59.94	0.38	0.43
B7	Sample 19	2	2	7	707430	59.94	0.38	0.43
B7	Sample 19	2	2	8	780150	59.94	0.38	0.44
B7	Sample 19	2	2	9	852940	59.94	0.38	0.44
B7	Sample 19	2	2	10	925740	59.91	0.38	0.44
B7	Sample 19	2	2	11	998530	59.91	0.38	0.44
B7	Sample 19	2	2	12	1071250	59.91	0.39	0.45
B7	Sample 19	2	2	13	1144050	59.94	0.39	0.44
B7	Sample 19	2	2	14	1216830	59.94	0.39	0.45
B7	Sample 19	2	2	15	1289540	59.94	0.39	0.44
B7	Sample 19	2	2	16	1362250	59.94	0.39	0.44
B7	Sample 19	2	2	17	1435030	59.94	0.39	0.44
B8	Sample 20	2	2	1	270860	59.94	0.41	0.84
B8	Sample 20	2	2	2	343640	59.91	0.41	0.84
B8	Sample 20	2	2	3	416440	59.91	0.42	0.84
B8	Sample 20	2	2	4	489230	59.94	0.41	0.85
B8	Sample 20	2	2	5	561930	59.94	0.42	0.85
B8	Sample 20	2	2	6	634650	59.94	0.42	0.86
B8	Sample 20	2	2	7	707430	59.94	0.43	0.87
B8	Sample 20	2	2	8	780150	59.94	0.43	0.87
B8	Sample 20	2	2	9	852940	59.94	0.42	0.87
B8	Sample 20	2	2	10	925740	59.91	0.43	0.87
B8	Sample 20	2	2	11	998530	59.91	0.44	0.88
B8	Sample 20	2	2	12	1071250	59.91	0.43	0.88
B8	Sample 20	2	2	13	1144050	59.94	0.44	0.89
B8	Sample 20	2	2	14	1216830	59.94	0.44	0.88
B8	Sample 20	2	2	15	1289540	59.94	0.43	0.88
B8	Sample 20	2	2	16	1362250	59.94	0.43	0.88
B8	Sample 20	2	2	17	1435030	59.94	0.44	0.88
B9	Sample 21	2	2	1	270860	59.94	0.50	1.22
B9	Sample 21	2	2	2	343640	59.91	0.51	1.23
B9	Sample 21	2	2	3	416440	59.91	0.51	1.25
B9	Sample 21	2	2	4	489230	59.94	0.52	1.26
B9	Sample 21	2	2	5	561930	59.94	0.52	1.25
B9	Sample 21	2	2	6	634650	59.94	0.52	1.27
B9	Sample 21	2	2	7	707430	59.94	0.53	1.28
B9	Sample 21	2	2	8	780150	59.94	0.53	1.29
B9	Sample 21	2	2	9	852940	59.94	0.53	1.29
B9	Sample 21	2	2	10	925740	59.91	0.53	1.30
B9	Sample 21	2	2	11	998530	59.91	0.53	1.30
B9	Sample 21	2	2	12	1071250	59.91	0.53	1.30
B9	Sample 21	2	2	13	1144050	59.94	0.54	1.31
B9	Sample 21	2	2	14	1216830	59.94	0.54	1.31
B9	Sample 21	2	2	15	1289540	59.94	0.54	1.31
B9	Sample 21	2	2	16	1362250	59.94	0.54	1.31
B9	Sample 21	2	2	17	1435030	59.94	0.55	1.31
B10	Sample 22	2	2	1	270860	59.94	0.43	0.70
B10	Sample 22	2	2	2	343640	59.91	0.45	0.71
B10	Sample 22	2	2	3	416440	59.91	0.45	0.71
B10	Sample 22	2	2	4	489230	59.94	0.45	0.71
B10	Sample 22	2	2	5	561930	59.94	0.45	0.71
B10	Sample 22	2	2	6	634650	59.94	0.46	0.71
B10	Sample 22	2	2	7	707430	59.94	0.46	0.72
B10	Sample 22	2	2	8	780150	59.94	0.46	0.72
B10	Sample 22	2	2	9	852940	59.94	0.46	0.72
B10	Sample 22	2	2	10	925740	59.91	0.46	0.72
B10	Sample 22	2	2	11	998530	59.91	0.46	0.72
B10	Sample 22	2	2	12	1071250	59.91	0.47	0.73
B10	Sample 22	2	2	13	1144050	59.94	0.46	0.73
B10	Sample 22	2	2	14	1216830	59.94	0.47	0.73
B10	Sample 22	2	2	15	1289540	59.94	0.47	0.73
B10	Sample 22	2	2	16	1362250	59.94	0.47	0.73
B10	Sample 22	2	2	17	1435030	59.94	0.47	0.73
B11	Sample 23	2	2	1	270860	59.94	0.28	0.21
B11	Sample 23	2	2	2	343640	59.91	0.29	0.21
B11	Sample 23	2	2	3	416440	59.91	0.29	0.21
B11	Sample 23	2	2	4	489230	59.94	0.28	0.22
B11	Sample 23	2	2	5	561930	59.94	0.29	0.21
B11	Sample 23	2	2	6	634650	59.94	0.29	0.21
B11	Sample 23	2	2	7	707430	59.94	0.30	0.21
B11	Sample 23	2	2	8	780150	59.94	0.29	0.22
B11	Sample 23	2	2	9	852940	59.94	0.29	0.22
B11	Sample 23	2	2	10	925740	59.91	0.30	0.21
B11	Sample 23	2	2	11	998530	59.91	0.29	0.22
B11	Sample 23	2	2	12	1071250	59.91	0.30	0.22
B11	Sample 23	2	2	13	1144050	59.94	0.30	0.21
B11	Sample 23	2	2	14	1216830	59.94	0.29	0.22
B11	Sample 23	2	2	15	1289540	59.94	0.29	0.21
B11	Sample 23	2	2	16	1362250	59.94	0.30	0.21
B11	Sample 23	2	2	17	1435030	59.94	0.30	0.21
B12	Sample 24	2	2	1	270860	59.94	0.32	0.17
B12	Sample 24	2	2	2	343640	59.91	0.33	0.17
B12	Sample 24	2	2	3	416440	59.91	0.33	0.17
B12	Sample 24	2	2	4	489230	59.94	0.33	0.17
B12	Sample 24	2	2	5	561930	59.94	0.33	0.16
B12	Sample 24	2	2	6	634650	59.94	0.33	0.17
B12	Sample 24	2	2	7	707430	59.94	0.33	0.17
B12	Sample 24	2	2	8	780150	59.94	0.34	0.17
B12	Sample 24	2	2	9	852940	59.94	0.33	0.17
B12	Sample 24	2	2	10	925740	59.91	0.34	0.17
B12	Sample 24	2	2	11	998530	59.91	0.33	0.17
B12	Sample 24	2	2	12	1071250	59.91	0.34	0.17
B12	Sample 24	2	2	13	1144050	59.94	0.34	0.17
B12	Sample 24	2	2	14	1216830	59.94	0.34	0.17
B12	Sample 24	2	2	15	1289540	59.94	0.33	0.17
B12	Sample 24	2	2	16	1362250	59.94	0.34	0.17
B12	Sample 24	2	2	17	1435030	59.94	0.34	0.17
C1	Sample 25	2	2	1	270860	59.94	0.70	0.13
C1	Sample 25	2	2	2	343640	59.91	0.71	0.13
C1	Sample 25	2	2	3	416440	59.91	0.72	0.13
C1	Sample 25	2	2	4	489230	59.94	0.72	0.14
C1	Sample 25	2	2	5	561930	59.94	0.72	0.14
C1	Sample 25	2	2	6	634650	59.94	0.72	0.14
C1	Sample 25	2	2	7	707430	59.94	0.73	0.14
C1	Sample 25	2	2	8	780150	59.94	0.73	0.14
C1	Sample 25	2	2	9	852940	59.94	0.73	0.14
C1	Sample 25	2	2	10	925740	59.91	0.73	0.14
C1	Sample 25	2	2	11	998530	59.91	0.73	0.14
C1	Sample 25	2	2	12	1071250	59.91	0.73	0.14
C1	Sample 25	2	2	13	1144050	59.94	0.74	0.14
C1	Sample 25	2	2	14	1216830	59.94	0.74	0.14
C1	Sample 25	2	2	15	1289540	59.94	0.73	0.14
C1	Sample 25	2	2	16	1362250	59.94	0.74	0.14
C1	Sample 25	2	2	17	1435030	59.94	0.74	0.14
C2	Sample 26	2	2	1	270860	59.94	0.75	0.08
C2	Sample 26	2	2	2	343640	59.91	0.75	0.08
C2	Sample 26	2	2	3	416440	59.91	0.77	0.08
C2	Sample 26	2	2	4	489230	59.94	0.77	0.08
C2	Sample 26	2	2	5	561930	59.94	0.77	0.08
C2	Sample 26	2	2	6	634650	59.94	0.77	0.08
C2	Sample 26	2	2	7	707430	59.94	0.79	0.08
C2	Sample 26	2	2	8	780150	59.94	0.78	0.08
C2	Sample 26	2	2	9	852940	59.94	0.78	0.08
C2	Sample 26	2	2	10	925740	59.91	0.78	0.08
C2	Sample 26	2	2	11	998530	59.91	0.79	0.08
C2	Sample 26	2	2	12	1071250	59.91	0.79	0.09
C2	Sample 26	2	2	13	1144050	59.94	0.79	0.08
C2	Sample 26	2	2	14	1216830	59.94	0.79	0.08
C2	Sample 26	2	2	15	1289540	59.94	0.79	0.08
C2	Sample 26	2	2	16	1362250	59.94	0.79	0.08
C2	Sample 26	2	2	17	1435030	59.94	0.79	0.08
C3	Water	2	2	1	270860	59.94	1.08	0.29
C3	Water	2	2	2	343640	59.91	1.07	0.30
C3	Water	2	2	3	416440	59.91	1.07	0.30
C3	Water	2	2	4	489230	59.94	1.06	0.30
C3	Water	2	2	5	561930	59.94	1.07	0.30
C3	Water	2	2	6	634650	59.94	1.07	0.30
C3	Water	2	2	7	707430	59.94	1.07	0.29
C3	Water	2	2	8	780150	59.94	1.07	0.29
C3	Water	2	2	9	852940	59.94	1.08	0.29
C3	Water	2	2	10	925740	59.91	1.08	0.28
C3	Water	2	2	11	998530	59.91	1.07	0.29
C3	Water	2	2	12	1071250	59.91	1.07	0.28
C3	Water	2	2	13	1144050	59.94	1.07	0.28
C3	Water	2	2	14	1216830	59.94	1.08	0.28
C3	Water	2	2	15	1289540	59.94	1.08	0.28
C3	Water	2	2	16	1362250	59.94	1.08	0.28
C3	Water	2	2	17	1435030	59.94	1.08	0.27
